Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
98,Marquese Chriss\chrisma01,PF,23,GSW,2,0,13.5,2.5,7.0,.357,0.5,2.5,.200,2.0,4.5,.444,.393,1.0,2.0,.500,1.5,5.0,6.5,1.0,0.0,1.0,1.0,1.5,6.5
99,Gary Clark\clarkga01,SF,26,TOT,37,11,17.3,1.1,3.5,.305,0.8,2.9,.287,0.2,0.6,.391,.424,0.2,0.3,.800,0.9,2.2,3.1,0.8,0.3,0.2,0.5,0.9,3.2
99,Gary Clark\clarkga01,SF,26,ORL,35,11,18.2,1.1,3.7,.305,0.9,3.1,.287,0.3,0.7,.391,.424,0.2,0.3,.800,0.9,2.3,3.2,0.9,0.3,0.2,0.5,1.0,3.4
99,Gary Clark\clarkga01,SF,26,DEN,2,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
100,Brandon Clarke\clarkbr01,PF,24,MEM,50,16,24.9,4.5,8.7,.517,0.4,1.3,.288,4.1,7.4,.558,.539,1.3,1.9,.674,1.4,4.0,5.4,1.7,1.0,0.9,0.6,1.5,10.7
101,Jordan Clarkson\clarkjo01,SG,28,UTA,57,1,26.0,6.4,15.2,.418,3.0,8.7,.344,3.4,6.5,.518,.517,1.7,1.8,.924,0.7,3.2,4.0,2.3,0.9,0.2,1.7,1.5,17.4
102,Nicolas Claxton\claxtni01,C,21,BRK,25,1,18.5,2.8,4.8,.583,0.0,0.2,.200,2.8,4.6,.600,.588,0.9,1.8,.500,1.4,3.6,5.0,1.1,0.8,1.2,0.6,2.1,6.6
103,Amir Coffey\coffeam01,SG,23,LAC,43,1,9.2,1.0,2.4,.437,0.5,1.3,.411,0.5,1.1,.468,.549,0.6,0.9,.711,0.2,0.8,1.0,0.5,0.2,0.0,0.3,0.7,3.3
104,John Collins\collijo01,PF,23,ATL,53,53,29.9,7.0,12.6,.551,1.2,3.2,.374,5.8,9.4,.611,.599,2.7,3.2,.835,2.1,5.6,7.7,1.3,0.5,1.0,1.2,3.1,17.8
105,Mike Conley\conlemi01,PG,33,UTA,49,49,29.8,5.7,12.7,.446,2.7,6.7,.407,2.9,6.0,.490,.554,2.4,2.8,.853,0.7,2.7,3.4,6.0,1.4,0.2,2.0,1.9,16.4
106,Pat Connaughton\connapa01,SG,28,MIL,57,3,23.1,2.6,5.7,.451,1.5,3.9,.388,1.1,1.8,.588,.584,0.5,0.6,.743,1.0,3.8,4.8,1.2,0.7,0.3,0.5,1.5,7.1
107,Quinn Cook\cookqu01,PG,27,TOT,23,0,6.8,1.3,3.0,.426,0.5,1.1,.423,0.8,1.8,.429,.507,0.3,0.3,.875,0.1,0.7,0.7,0.8,0.2,0.0,0.3,0.4,3.3
107,Quinn Cook\cookqu01,PG,27,LAL,16,0,3.9,0.8,1.6,.462,0.3,0.8,.385,0.4,0.8,.538,.558,0.3,0.3,.800,0.0,0.3,0.3,0.3,0.1,0.1,0.2,0.1,2.1
107,Quinn Cook\cookqu01,PG,27,CLE,7,0,13.6,2.4,6.0,.405,0.9,1.9,.462,1.6,4.1,.379,.476,0.4,0.4,1.000,0.3,1.4,1.7,1.9,0.4,0.0,0.6,1.1,6.1
108,Tyler Cook\cookty01,SF-PF,23,TOT,22,1,11.6,1.5,2.6,.596,0.0,0.0,.000,1.5,2.5,.607,.596,0.4,0.9,.474,0.8,1.7,2.5,0.5,0.2,0.0,0.7,1.0,3.5
108,Tyler Cook\cookty01,PF,23,BRK,4,0,4.3,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,.333,0.0,0.0,,0.3,0.3,0.5,0.5,0.0,0.0,0.3,0.5,0.5
108,Tyler Cook\cookty01,SF,23,DET,18,1,13.2,1.8,3.0,.611,0.0,0.1,.000,1.8,2.9,.623,.611,0.5,1.1,.474,0.9,2.1,2.9,0.5,0.3,0.0,0.8,1.1,4.2
109,DeMarcus Cousins\couside01,C,30,TOT,34,11,18.3,3.1,7.8,.396,1.3,3.7,.339,1.8,4.1,.449,.477,1.6,2.2,.711,1.4,5.6,7.0,2.1,0.7,0.6,1.7,2.7,9.0
109,DeMarcus Cousins\couside01,C,30,HOU,25,11,20.2,3.2,8.4,.376,1.6,4.6,.336,1.6,3.8,.426,.469,1.8,2.4,.746,1.2,6.4,7.6,2.4,0.8,0.7,1.6,3.0,9.6
109,DeMarcus Cousins\couside01,C,30,LAC,9,0,12.9,2.9,6.1,.473,0.4,1.2,.364,2.4,4.9,.500,.509,1.1,1.9,.588,1.8,3.4,5.2,1.2,0.3,0.3,2.1,1.9,7.3
110,Robert Covington\covinro01,PF,30,POR,58,58,32.2,3.0,7.4,.407,1.9,5.1,.380,1.1,2.3,.466,.538,0.8,0.9,.830,0.8,5.8,6.7,1.7,1.5,1.2,1.1,2.7,8.7
111,Torrey Craig\craigto01,SF,30,TOT,39,1,14.3,1.9,3.9,.483,0.7,1.8,.380,1.2,2.1,.575,.573,0.3,0.4,.750,1.0,2.6,3.6,0.9,0.6,0.4,0.5,1.5,4.7
111,Torrey Craig\craigto01,SF,30,MIL,18,0,11.2,1.0,2.6,.391,0.4,1.2,.364,0.6,1.3,.417,.478,0.1,0.1,.500,0.7,1.7,2.4,0.9,0.5,0.4,0.3,1.3,2.5
111,Torrey Craig\craigto01,SF,30,PHO,21,1,17.0,2.6,5.0,.524,0.9,2.3,.388,1.7,2.7,.643,.614,0.5,0.7,.786,1.2,3.4,4.6,1.0,0.6,0.4,0.6,1.7,6.7
112,Jae Crowder\crowdja01,PF,30,PHO,55,39,27.4,3.3,8.1,.401,2.4,6.2,.381,0.9,1.9,.467,.547,0.9,1.2,.761,0.5,4.3,4.8,2.1,0.8,0.4,0.9,2.0,9.8
113,Jarrett Culver\culveja01,SG,21,MIN,34,7,14.7,2.0,4.9,.411,0.4,1.6,.245,1.6,3.4,.487,.449,0.9,1.4,.604,1.0,2.1,3.1,0.7,0.5,0.3,0.8,1.7,5.3
114,Seth Curry\curryse01,SG,30,PHI,48,48,28.8,4.4,9.8,.448,2.0,4.8,.422,2.4,5.0,.473,.551,1.3,1.4,.896,0.2,1.9,2.1,2.8,0.8,0.2,1.2,1.7,12.0
115,Stephen Curry\curryst01,PG,32,GSW,53,53,34.1,10.2,20.9,.489,5.2,12.1,.427,5.1,8.9,.574,.612,5.6,6.1,.917,0.5,5.2,5.6,5.8,1.2,0.1,3.4,1.8,31.3
116,Nate Darling\darlina01,SG,22,CHO,6,0,4.0,0.3,1.2,.286,0.3,1.2,.286,0.0,0.0,,.429,0.5,0.5,1.000,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.2,1.5
117,Anthony Davis\davisan02,PF,27,LAL,26,26,32.0,8.4,16.4,.513,0.7,2.7,.261,7.7,13.8,.561,.534,3.9,5.5,.711,1.9,6.1,8.0,3.0,1.2,1.7,2.0,1.7,21.4
118,Ed Davis\davised01,C,31,MIN,22,7,13.3,0.9,2.0,.432,0.0,0.0,,0.9,2.0,.432,.432,0.5,0.5,.833,2.1,3.0,5.1,1.0,0.6,0.6,0.3,2.5,2.2
119,Terence Davis\daviste02,SG,23,TOT,50,4,15.5,2.7,6.4,.420,1.4,3.8,.363,1.3,2.6,.504,.528,0.5,0.6,.806,0.2,1.8,2.1,1.1,0.5,0.2,0.9,1.4,7.2
119,Terence Davis\daviste02,SG,23,TOR,34,4,14.5,2.6,6.2,.414,1.3,3.6,.361,1.3,2.6,.489,.519,0.5,0.5,.889,0.3,1.7,1.9,1.1,0.5,0.2,0.9,1.4,6.9
119,Terence Davis\daviste02,SG,23,SAC,16,0,17.8,2.9,6.8,.431,1.6,4.3,.368,1.4,2.6,.537,.546,0.6,0.8,.692,0.2,2.1,2.3,1.1,0.6,0.3,1.1,1.3,8.0
120,Dewayne Dedmon\dedmode01,C,31,MIA,7,0,13.0,2.7,3.9,.704,0.0,0.4,.000,2.7,3.4,.792,.704,1.6,1.7,.917,2.0,3.4,5.4,0.4,0.7,0.6,0.7,1.4,7.0
121,Matthew Dellavedova\dellama01,PG,30,CLE,13,1,17.2,1.1,4.3,.250,0.3,1.9,.160,0.8,2.4,.323,.286,0.3,0.3,1.000,0.5,1.4,1.8,4.5,0.3,0.1,0.5,1.6,2.8
122,DeMar DeRozan\derozde01,PF,31,SAS,51,51,34.1,7.4,15.1,.493,0.4,1.4,.257,7.1,13.7,.516,.505,6.3,7.1,.887,0.8,3.6,4.4,7.2,0.9,0.3,2.0,2.1,21.5
123,Mamadi Diakite\diakima01,PF,24,MIL,12,0,8.5,1.0,2.4,.414,0.1,0.6,.143,0.9,1.8,.500,.431,0.5,0.5,1.000,0.5,1.8,2.3,0.5,0.3,0.4,0.3,1.0,2.6
124,Hamidou Diallo\diallha01,SG-SF,22,TOT,47,5,22.7,4.0,8.6,.468,0.4,1.3,.339,3.6,7.3,.491,.494,2.3,3.6,.641,1.2,3.7,4.9,2.0,0.8,0.4,1.4,2.6,10.9
124,Hamidou Diallo\diallha01,SG,22,OKC,32,5,23.8,4.5,9.3,.481,0.4,1.3,.293,4.1,8.0,.512,.502,2.6,4.1,.629,1.2,4.0,5.2,2.4,1.0,0.4,1.5,2.6,11.9
124,Hamidou Diallo\diallha01,SF,22,DET,15,0,20.3,3.1,7.3,.431,0.6,1.4,.429,2.5,5.9,.432,.472,1.7,2.5,.684,1.2,3.2,4.4,1.1,0.5,0.5,1.3,2.5,8.6
125,Gorgui Dieng\dienggo01,C,31,TOT,29,1,14.8,2.1,4.2,.512,0.9,1.9,.455,1.3,2.3,.561,.616,1.5,1.8,.846,1.1,2.8,3.9,1.1,0.7,0.5,0.8,1.6,6.7
125,Gorgui Dieng\dienggo01,C,31,MEM,22,1,16.9,2.5,4.9,.519,1.0,2.2,.479,1.5,2.7,.550,.625,1.7,2.0,.884,1.3,3.2,4.5,1.3,0.8,0.6,1.0,1.7,7.9
125,Gorgui Dieng\dienggo01,C,31,SAS,7,0,8.4,0.9,1.9,.462,0.3,1.0,.286,0.6,0.9,.667,.538,0.9,1.3,.667,0.6,1.7,2.3,0.6,0.3,0.1,0.3,1.1,2.9
126,Spencer Dinwiddie\dinwisp01,SG,27,BRK,3,3,21.3,2.0,5.3,.375,0.7,2.3,.286,1.3,3.0,.444,.438,2.0,2.0,1.000,0.0,4.3,4.3,3.0,0.7,0.3,1.7,1.3,6.7
127,Donte DiVincenzo\divindo01,SG,24,MIL,56,56,27.4,3.8,9.2,.415,1.9,5.1,.378,1.9,4.1,.461,.520,0.8,1.0,.737,1.3,4.3,5.6,3.1,1.1,0.2,1.4,1.6,10.3
128,Luka Dončić\doncilu01,PG,21,DAL,55,55,35.2,10.0,20.8,.482,3.0,8.4,.358,7.0,12.5,.565,.554,5.3,7.3,.726,0.8,7.2,8.0,8.7,1.0,0.6,4.3,2.3,28.4
129,Luguentz Dort\dortlu01,SG,21,OKC,46,46,29.7,4.8,12.0,.402,2.1,6.2,.346,2.7,5.8,.461,.491,2.2,3.0,.741,0.7,3.0,3.7,1.6,1.0,0.4,1.5,2.5,14.0
130,Damyean Dotson\dotsoda01,SG,26,CLE,36,6,18.9,2.5,6.4,.396,0.9,3.3,.286,1.6,3.1,.514,.470,0.6,0.9,.676,0.1,1.9,2.1,2.1,0.4,0.1,0.8,0.9,6.6
131,Devon Dotson\dotsode01,PG,21,CHI,6,0,3.7,0.5,1.2,.429,0.0,0.2,.000,0.5,1.0,.500,.429,0.0,0.0,,0.3,0.2,0.5,0.3,0.2,0.0,0.0,0.2,1.0
132,Sekou Doumbouya\doumbse01,PF,20,DET,48,4,13.4,1.5,4.2,.347,0.5,1.9,.244,1.0,2.3,.429,.401,0.6,0.9,.738,0.5,1.6,2.2,0.7,0.4,0.1,0.7,1.5,4.0
133,PJ Dozier\doziepj01,SG,24,DEN,46,2,21.2,2.9,6.8,.422,0.9,2.8,.326,2.0,4.0,.489,.489,0.9,1.3,.645,0.7,3.0,3.7,1.8,0.7,0.5,0.9,1.7,7.6
134,Goran Dragić\dragigo01,PG,34,MIA,41,11,26.5,4.6,10.6,.433,1.6,4.6,.349,3.0,6.0,.498,.509,2.1,2.5,.817,0.5,3.1,3.5,4.4,0.7,0.2,2.4,2.2,12.9
135,Andre Drummond\drumman01,C,27,TOT,35,35,28.0,6.4,13.4,.479,0.0,0.2,.000,6.4,13.2,.487,.479,2.9,4.7,.616,3.6,9.0,12.6,2.3,1.6,1.1,3.0,3.1,15.7
135,Andre Drummond\drumman01,C,27,CLE,25,25,28.9,7.2,15.2,.474,0.0,0.3,.000,7.2,14.9,.484,.474,3.1,5.2,.597,4.0,9.4,13.5,2.6,1.6,1.2,3.2,2.8,17.5
135,Andre Drummond\drumman01,C,27,LAL,10,10,25.7,4.5,9.0,.500,0.0,0.0,,4.5,9.0,.500,.500,2.4,3.5,.686,2.6,7.8,10.4,1.7,1.6,0.9,2.4,3.8,11.4
136,Jared Dudley\dudleja01,PF,35,LAL,11,0,6.9,0.2,0.6,.286,0.2,0.5,.400,0.0,0.2,.000,.429,0.0,0.0,,0.4,1.4,1.7,0.5,0.1,0.1,0.2,0.6,0.5
137,Kris Dunn\dunnkr01,PG,26,ATL,1,0,13.0,0.0,5.0,.000,0.0,1.0,.000,0.0,4.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0
138,Kevin Durant\duranke01,PF,32,BRK,25,22,32.5,9.4,17.3,.544,2.5,5.4,.467,6.9,11.9,.579,.617,6.2,7.1,.870,0.4,6.3,6.7,5.2,0.6,1.3,3.6,2.0,27.5
139,Anthony Edwards\edwaran01,SG,19,MIN,62,45,31.5,6.6,16.5,.400,2.3,7.1,.319,4.3,9.4,.461,.468,2.8,3.5,.784,0.8,3.7,4.5,2.7,1.2,0.4,2.1,1.7,18.3
140,Carsen Edwards\edwarca01,SG,22,BOS,25,1,8.5,1.6,3.4,.453,0.5,1.8,.283,1.0,1.6,.650,.529,0.3,0.4,.778,0.1,0.8,0.9,0.4,0.2,0.0,0.2,0.9,3.9
141,CJ Elleby\ellebcj01,SF,20,POR,21,0,7.3,0.9,2.3,.388,0.3,1.3,.222,0.6,1.0,.591,.449,0.3,0.5,.636,0.4,0.7,1.0,0.2,0.3,0.1,0.1,1.0,2.4
142,Henry Ellenson\ellenhe01,PF,24,TOR,2,0,19.0,2.5,7.0,.357,1.0,4.5,.222,1.5,2.5,.600,.429,1.5,2.0,.750,1.5,4.5,6.0,2.5,0.0,0.0,0.0,3.5,7.5
143,Wayne Ellington\ellinwa01,SG,33,DET,44,30,21.9,3.2,7.3,.445,2.5,5.9,.421,0.8,1.4,.550,.616,0.6,0.8,.800,0.3,1.6,1.9,1.4,0.4,0.2,0.7,1.3,9.6
144,Joel Embiid\embiijo01,C,26,PHI,42,42,31.9,9.4,18.2,.514,1.2,3.2,.376,8.2,15.0,.543,.546,9.9,11.6,.850,2.2,8.7,11.0,3.1,1.0,1.4,3.1,2.4,29.8
145,James Ennis\ennisja01,SF,30,ORL,39,35,24.3,2.9,6.1,.475,1.1,2.6,.436,1.7,3.5,.504,.568,1.7,2.1,.815,1.1,3.0,4.1,1.5,0.8,0.2,0.8,2.1,8.6
146,Drew Eubanks\eubandr01,C,23,SAS,42,1,13.9,2.1,3.7,.571,0.0,0.0,1.000,2.1,3.6,.569,.575,1.4,2.1,.690,1.2,3.0,4.3,0.9,0.4,1.0,0.9,1.5,5.6
147,Dante Exum\exumda01,SG,25,CLE,6,3,19.3,1.7,4.3,.385,0.3,1.8,.182,1.3,2.5,.533,.423,0.2,0.3,.500,0.3,2.5,2.8,2.2,0.7,0.3,1.2,1.5,3.8
148,Tacko Fall\fallta01,C,25,BOS,15,0,6.7,1.2,1.6,.750,0.0,0.0,,1.2,1.6,.750,.750,0.3,0.9,.308,0.7,1.8,2.5,0.1,0.1,0.8,0.3,1.1,2.7
149,Derrick Favors\favorde01,C,29,UTA,57,0,15.4,2.2,3.6,.618,0.0,0.0,.000,2.2,3.6,.624,.618,0.9,1.3,.740,2.1,3.4,5.5,0.7,0.5,1.0,0.6,2.2,5.4
150,Cristiano Felício\feliccr01,C,28,CHI,13,0,4.5,0.3,0.5,.571,0.0,0.1,.000,0.3,0.5,.667,.571,0.5,0.8,.600,0.5,0.6,1.1,0.6,0.2,0.0,0.3,0.5,1.1
151,Terrance Ferguson\fergute01,SG,22,PHI,13,0,3.8,0.1,0.5,.143,0.0,0.4,.000,0.1,0.2,.500,.143,0.0,0.0,,0.0,0.1,0.1,0.2,0.1,0.0,0.3,0.5,0.2
152,Bruno Fernando\fernabr01,C,22,ATL,28,0,6.5,0.4,1.0,.429,0.0,0.1,.000,0.4,0.9,.462,.429,0.4,0.6,.667,0.5,1.8,2.3,0.3,0.1,0.1,0.7,0.7,1.3
153,Yogi Ferrell\ferreyo01,PG,27,TOT,4,0,17.3,3.0,7.8,.387,1.5,3.8,.400,1.5,4.0,.375,.484,0.8,1.3,.600,0.8,1.3,2.0,3.5,1.0,0.3,0.8,1.3,8.3
153,Yogi Ferrell\ferreyo01,PG,27,CLE,2,0,20.0,4.0,10.5,.381,1.5,4.5,.333,2.5,6.0,.417,.452,0.0,1.0,.000,1.5,2.0,3.5,2.5,1.5,0.5,1.5,2.0,9.5
153,Yogi Ferrell\ferreyo01,PG,27,LAC,2,0,14.5,2.0,5.0,.400,1.5,3.0,.500,0.5,2.0,.250,.550,1.5,1.5,1.000,0.0,0.5,0.5,4.5,0.5,0.0,0.0,0.5,7.0
154,Dorian Finney-Smith\finnedo01,PF,27,DAL,49,49,32.3,3.6,7.8,.458,2.0,5.1,.387,1.6,2.7,.590,.584,0.5,0.6,.806,1.8,3.8,5.6,1.6,0.9,0.4,0.6,2.4,9.6
155,Malik Fitts\fittsma01,PF,23,LAC,3,0,3.7,0.3,1.0,.333,0.3,0.7,.500,0.0,0.3,.000,.500,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
156,Malachi Flynn\flynnma01,PG,22,TOR,36,6,16.9,2.1,5.9,.363,0.9,2.8,.324,1.2,3.1,.400,.441,0.8,0.9,.794,0.2,1.8,2.1,2.6,0.8,0.1,0.8,1.2,5.9
157,Bryn Forbes\forbebr01,SG,27,MIL,59,9,19.1,3.4,7.4,.454,2.1,4.8,.433,1.3,2.6,.494,.594,0.7,0.9,.769,0.2,1.3,1.4,0.6,0.3,0.0,0.6,1.1,9.5
158,Trent Forrest\forretr01,PG,22,UTA,19,0,5.7,0.4,1.1,.400,0.0,0.2,.000,0.4,0.9,.471,.400,0.1,0.1,1.000,0.0,0.4,0.4,1.1,0.2,0.1,0.4,0.3,0.9
159,Evan Fournier\fournev01,SF-SG,28,TOT,32,26,29.5,5.8,13.0,.446,2.6,6.8,.389,3.2,6.3,.507,.547,3.2,4.0,.798,0.2,2.5,2.7,3.4,1.0,0.4,1.9,2.1,17.5
159,Evan Fournier\fournev01,SF,28,ORL,26,26,30.3,6.5,14.2,.461,2.8,7.2,.388,3.7,7.0,.536,.560,3.8,4.7,.797,0.2,2.7,2.9,3.7,1.0,0.3,2.1,2.1,19.7
159,Evan Fournier\fournev01,SG,28,BOS,6,0,26.2,2.7,8.0,.333,1.8,4.7,.393,0.8,3.3,.250,.448,0.8,1.0,.833,0.2,1.8,2.0,2.2,1.0,0.7,1.2,2.2,8.0
160,De'Aaron Fox\foxde01,PG,23,SAC,58,58,35.1,9.1,19.1,.477,1.8,5.5,.322,7.3,13.6,.539,.523,5.2,7.2,.719,0.6,2.9,3.5,7.2,1.5,0.5,3.0,2.9,25.2
161,Robert Franks\frankro01,PF,24,ORL,7,0,14.4,1.9,4.0,.464,0.7,2.1,.333,1.1,1.9,.615,.554,1.7,1.9,.923,0.9,1.1,2.0,0.7,0.4,0.4,0.3,1.1,6.1
162,Tim Frazier\fraziti01,PG,30,MEM,3,0,11.0,0.7,2.7,.250,0.0,0.7,.000,0.7,2.0,.333,.250,0.0,0.0,,0.0,1.3,1.3,2.3,0.3,0.0,1.0,1.3,1.3
163,Markelle Fultz\fultzma01,PG,22,ORL,8,8,26.9,5.1,13.0,.394,0.5,2.0,.250,4.6,11.0,.420,.413,2.1,2.4,.895,0.6,2.5,3.1,5.4,1.0,0.3,2.3,2.3,12.9
164,Wenyen Gabriel\gabriwe01,PF,23,NOP,11,0,7.2,0.7,1.9,.381,0.4,0.9,.400,0.4,1.0,.364,.476,0.4,0.6,.571,0.7,1.0,1.7,0.7,0.2,0.2,0.8,0.5,2.2
165,Daniel Gafford\gaffoda01,PF-C,22,TOT,43,11,14.0,2.6,3.9,.671,0.0,0.0,,2.6,3.9,.671,.671,1.2,1.9,.639,1.6,2.5,4.1,0.5,0.5,1.4,0.7,1.7,6.4
165,Daniel Gafford\gaffoda01,PF,22,CHI,31,11,12.4,1.9,2.8,.690,0.0,0.0,,1.9,2.8,.690,.690,0.9,1.3,.659,1.4,1.9,3.3,0.5,0.4,1.1,0.7,1.7,4.7
165,Daniel Gafford\gaffoda01,C,22,WAS,12,0,18.2,4.3,6.7,.650,0.0,0.0,,4.3,6.7,.650,.650,2.2,3.5,.619,2.1,3.9,6.0,0.5,0.8,2.2,0.8,1.7,10.8
166,Danilo Gallinari\gallida01,PF,32,ATL,42,4,23.9,4.0,9.3,.426,2.1,5.1,.403,1.9,4.2,.455,.537,3.5,3.7,.935,0.3,3.7,4.0,1.4,0.5,0.2,0.9,2.0,13.5
167,Langston Galloway\gallola01,SG,29,PHO,35,0,10.9,1.6,3.5,.467,0.9,2.0,.451,0.7,1.5,.490,.598,0.5,0.5,1.000,0.1,0.9,1.0,0.7,0.2,0.0,0.3,0.7,4.7
168,Darius Garland\garlada01,PG,21,CLE,51,48,33.7,6.8,15.0,.453,2.0,4.9,.406,4.8,10.1,.476,.520,2.1,2.5,.849,0.5,2.0,2.5,6.2,1.2,0.1,3.0,2.1,17.7
169,Marc Gasol\gasolma01,C,36,LAL,45,42,19.5,1.8,4.0,.444,1.0,2.5,.387,0.8,1.5,.536,.564,0.8,1.0,.739,0.8,3.3,4.1,2.1,0.5,1.2,1.2,2.2,5.3
170,Rudy Gay\gayru01,PF,34,SAS,52,0,21.7,4.1,9.8,.416,1.6,4.2,.379,2.5,5.6,.444,.497,1.3,1.7,.802,0.7,4.2,4.9,1.5,0.7,0.6,1.0,1.9,11.1
171,Paul George\georgpa01,SF,30,LAC,47,47,33.4,8.4,17.6,.476,3.2,7.6,.424,5.2,10.1,.516,.568,3.7,4.1,.892,0.9,5.6,6.5,5.3,1.2,0.5,3.3,2.4,23.7
172,Taj Gibson\gibsota01,PF,35,NYK,35,2,20.3,2.1,3.4,.622,0.1,0.4,.214,2.0,3.0,.676,.634,0.9,1.3,.689,2.2,3.2,5.4,0.7,0.8,0.9,0.6,2.1,5.2
173,Harry Giles\gilesha01,C,22,POR,30,0,10.3,1.1,2.5,.427,0.2,0.5,.467,0.8,2.0,.417,.473,0.5,0.7,.682,1.0,3.0,3.9,0.8,0.2,0.3,0.6,1.7,2.9
174,Shai Gilgeous-Alexander\gilgesh01,SG,22,OKC,35,35,33.7,8.2,16.1,.508,2.0,4.9,.418,6.2,11.3,.547,.571,5.3,6.5,.808,0.5,4.2,4.7,5.9,0.8,0.7,3.0,2.0,23.7
175,Anthony Gill\gillan01,PF,28,WAS,21,2,6.9,0.9,1.8,.514,0.2,0.9,.278,0.7,0.9,.737,.581,0.2,0.3,.667,0.6,1.3,2.0,0.3,0.3,0.1,0.3,0.8,2.2
176,Freddie Gillespie\gillefr01,PF,23,TOR,9,0,16.6,2.2,3.7,.606,0.0,0.0,,2.2,3.7,.606,.606,1.2,1.3,.917,1.6,1.9,3.4,0.6,0.4,1.1,0.7,2.2,5.7
177,Rudy Gobert\goberru01,C,28,UTA,60,60,31.1,5.5,8.2,.676,0.0,0.1,.000,5.5,8.1,.680,.676,3.4,5.5,.617,3.4,10.1,13.5,1.3,0.5,2.8,1.6,2.4,14.5
178,Brandon Goodwin\goodwbr01,PG,25,ATL,43,4,13.2,1.8,4.8,.380,0.7,2.2,.313,1.1,2.5,.440,.454,0.6,1.0,.659,0.2,1.3,1.5,2.0,0.3,0.0,0.7,0.8,5.0
179,Aaron Gordon\gordoaa01,PF,25,TOT,41,41,28.2,4.9,10.4,.465,1.4,3.9,.358,3.5,6.6,.528,.532,2.1,3.3,.647,1.5,4.4,5.9,3.5,0.7,0.7,2.1,1.8,13.2
179,Aaron Gordon\gordoaa01,PF,25,ORL,25,25,29.4,5.1,11.7,.437,1.7,4.5,.375,3.4,7.2,.475,.509,2.6,4.2,.629,1.6,5.1,6.6,4.2,0.6,0.8,2.7,2.0,14.6
179,Aaron Gordon\gordoaa01,PF,25,DEN,16,16,26.2,4.4,8.4,.526,0.9,2.9,.319,3.5,5.5,.636,.581,1.4,1.9,.710,1.4,3.4,4.8,2.4,0.8,0.6,1.3,1.5,11.2
180,Eric Gordon\gordoer01,SG,32,HOU,27,13,29.2,5.9,13.6,.433,2.6,7.8,.329,3.3,5.8,.573,.527,3.5,4.2,.825,0.3,1.9,2.1,2.6,0.5,0.5,1.9,1.6,17.8
181,Devonte' Graham\grahade01,PG,25,CHO,48,42,29.9,4.5,12.1,.373,3.1,8.5,.370,1.4,3.6,.380,.503,2.0,2.5,.824,0.4,2.3,2.6,5.4,0.9,0.1,1.5,1.4,14.2
182,Jerami Grant\grantje01,SF,26,DET,53,53,34.1,7.5,17.4,.428,2.2,6.1,.354,5.3,11.3,.469,.491,5.4,6.4,.849,0.7,4.0,4.6,2.8,0.7,1.1,2.0,2.3,22.5
183,Danny Green\greenda02,SF,33,PHI,59,59,28.3,3.3,7.8,.420,2.6,6.2,.414,0.7,1.6,.443,.583,0.5,0.6,.771,0.8,2.9,3.7,1.7,1.3,0.8,1.0,1.8,9.6
184,Draymond Green\greendr01,PF,30,GSW,53,53,30.9,2.5,6.0,.422,0.5,2.1,.248,2.0,4.0,.512,.464,1.0,1.3,.779,0.9,5.9,6.8,8.8,1.6,0.8,3.0,3.1,6.6
185,JaMychal Green\greenja01,PF,30,DEN,48,4,18.7,3.0,6.3,.470,1.4,3.4,.410,1.6,3.0,.538,.579,0.8,0.9,.844,1.5,3.4,4.9,0.8,0.5,0.4,0.9,2.5,8.1
186,Javonte Green\greenja02,SG-PG,27,TOT,31,2,12.2,1.3,2.5,.513,0.2,0.7,.304,1.1,1.8,.600,.558,0.7,1.0,.688,0.7,1.2,1.9,0.4,0.6,0.1,0.5,1.1,3.5
186,Javonte Green\greenja02,SG,27,BOS,25,2,13.8,1.6,2.8,.549,0.3,0.9,.318,1.3,2.0,.653,.599,0.8,1.2,.667,0.8,1.3,2.1,0.4,0.7,0.1,0.5,1.3,4.2
186,Javonte Green\greenja02,PG,27,CHI,6,0,5.5,0.2,1.2,.143,0.0,0.2,.000,0.2,1.0,.167,.143,0.3,0.3,1.000,0.3,0.8,1.2,0.3,0.3,0.3,0.7,0.5,0.7
187,Jeff Green\greenje02,C,34,BRK,57,33,27.0,3.6,7.7,.475,1.4,3.5,.386,2.3,4.1,.551,.564,1.7,2.2,.780,0.5,3.3,3.7,1.6,0.6,0.4,0.8,1.8,10.4
188,Josh Green\greenjo02,SG,20,DAL,29,5,10.3,0.9,2.1,.435,0.1,0.6,.118,0.9,1.6,.556,.452,0.3,0.5,.600,0.7,1.3,1.9,0.5,0.3,0.1,0.5,0.7,2.2
